images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/130934.jpg', 'path': 'full/c24cd53c655db2cb2b53bcce3bb5978688a0d6fa.jpg', 'checksum': 'd4b63f6c37bc1c23fe56fbeedfdc4d4f'}]",Be quiet! Straight Power E9 450W,/productinfo/130934/be-quiet!-straight-power-e9-450w,Hardware.info,"€ 81,07",http://content.hwigroup.net/images/products/micro_thumbs/130934.jpg,"450 W, 88 %, 80 Plus Gold, 36 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/170777.jpg', 'path': 'full/a93657ee0076ea19f6ab06786f1a47b53c14b687.jpg', 'checksum': '680f177bf994f93173caa0f508c32c60'}]",Corsair CX500M,/productinfo/170777/corsair-cx500m,Hardware.info,"€ 66,25",http://content.hwigroup.net/images/products/micro_thumbs/170777.jpg,"500 W, 85 %, 80 Plus Bronze, Modulair, 38 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/232734.jpg', 'path': 'full/d8234d938a389739fbd37351ecc142307a18ecf0.jpg', 'checksum': 'ae61d10a91d2719068f96127a2f5e157'}]",Corsair HX750i,/productinfo/232734/corsair-hx750i,Hardware.info,"€ 154,06",http://content.hwigroup.net/images/products/micro_thumbs/232734.jpg,"750 W, 92 %, 80 Plus Platinum, Modulair, 62.5 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/202675.jpg', 'path': 'full/0f4f7a72d392670978030d3aa8fb1ac488a2d52e.jpg', 'checksum': 'ac0aeeeb98f6f4884fe83fbf5d44fd09'}]",Cooler Master GM-Series G750M,/productinfo/202675/cooler-master-gm-series-g750m,Hardware.info,"€ 79,14",http://content.hwigroup.net/images/products/micro_thumbs/202675.jpg,"750 W, 81 %, 80 Plus Bronze, Modulair, 62 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/161898.jpg', 'path': 'full/52c3a7a2f1f8599c0862b81b8d73524a2bf08f81.jpg', 'checksum': '13a74845c7fdd290307f96dc419ab51b'}]",Seasonic G-Series 550W,/productinfo/161898/seasonic-g-series-550w,Hardware.info,"€ 92,59",http://content.hwigroup.net/images/products/micro_thumbs/161898.jpg,"550 W, 90 %, 80 Plus Gold, Modulair, 45 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/219131.jpg', 'path': 'full/3f2e002aa07c8f840ea6c083a93638db0f4f5cdf.jpg', 'checksum': '1708398e4a76f794c7f6652a7e126a2a'}]",Corsair Professional Series AX1500i,/productinfo/219131/corsair-professional-series-ax1500i,Hardware.info,"€ 385,10",http://content.hwigroup.net/images/products/micro_thumbs/219131.jpg,"1500 W, 94 %, 80 Plus Titanium, Modulair, 125 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/180918.jpg', 'path': 'full/4c7847e196383b16686ecfebc3f39571809fab86.jpg', 'checksum': 'ecfd074ecd629bda03a71425c33e810d'}]",Cooler Master B-Series 500W,/productinfo/180918/cooler-master-b-series-500w,Hardware.info,"€ 44,50",http://content.hwigroup.net/images/products/micro_thumbs/180918.jpg,"500 W, 85 %, 40 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/170776.jpg', 'path': 'full/efbb006755c3edb2689af56aa67642f742303fef.jpg', 'checksum': '66b64588f456cd33335c1966f3798ba0'}]",Corsair CX430M 430W,/productinfo/170776/corsair-cx430m-430w,Hardware.info,"€ 54,09",http://content.hwigroup.net/images/products/micro_thumbs/170776.jpg,"430 W, 85 %, 80 Plus Bronze, Modulair, 32 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/166263.jpg', 'path': 'full/32b36958821bc673899379344ba2946373b34e28.jpg', 'checksum': '4d427c6f1ca685b1d4868ca68263403a'}]",Corsair Professional Series AX760i,/productinfo/166263/corsair-professional-series-ax760i,Hardware.info,"€ 191,68",http://content.hwigroup.net/images/products/micro_thumbs/166263.jpg,"760 W, 94 %, 80 Plus Platinum, Modulair, 63.3 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/078090.jpg', 'path': 'full/b1db9db6025141be613ec9445ede68e1cf4c782a.jpg', 'checksum': '98b69ce0b023c6583b98c491a06ad9cd'}]",Mini-Box PicoPSU 150W,/productinfo/78090/mini-box-picopsu-150w,Hardware.info,"€ 42,17",http://content.hwigroup.net/images/products/micro_thumbs/078090.jpg,"150 W, 80 Plus"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/205060.jpg', 'path': 'full/0799aeeacdef37b81e1163dc2077e8b4533c0dbc.jpg', 'checksum': '4a1ec3bfd4763fdcec9ad6b6d2b45df3'}]",Seasonic M12II Evo Bronze 620W,/productinfo/205060/seasonic-m12ii-evo-bronze-620w,Hardware.info,"€ 77,27",http://content.hwigroup.net/images/products/micro_thumbs/205060.jpg,"620 W, 87 %, 80 Plus Bronze, Modulair, 48 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/207377.jpg', 'path': 'full/662ee3485520d4830418e71d7c00c30f908bc83a.jpg', 'checksum': '2183ff985ac0b706c3f4ae0137ac8aa6'}]",Be quiet! SFX Power 2 300W,/productinfo/207377/be-quiet!-sfx-power-2-300w,Hardware.info,"€ 51,00",http://content.hwigroup.net/images/products/micro_thumbs/207377.jpg,"300 W, 85 %, 80 Plus Bronze, 25 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/158496.jpg', 'path': 'full/10d7d595a4029bd8139ef903171802ffe05e1747.jpg', 'checksum': '78984250359052c5b1aa390128ebb047'}]",Corsair Professional Series AX1200i,/productinfo/158496/corsair-professional-series-ax1200i,Hardware.info,"€ 308,34",http://content.hwigroup.net/images/products/micro_thumbs/158496.jpg,"1200 W, 93 %, 80 Plus Platinum, Modulair, 100.4 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/119308.jpg', 'path': 'full/d395703fd6eb45a59cdbd47b6965de7e38cde01d.jpg', 'checksum': '6c883081d60fbaed0ef840528018ee66'}]",XFX Pro Series 550W Core Edition,/productinfo/119308/xfx-pro-series-550w-core-edition,Hardware.info,"€ 58,99",http://content.hwigroup.net/images/products/micro_thumbs/119308.jpg,"550 W, 85 %, 80 Plus Bronze, 44 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/188792.jpg', 'path': 'full/17ab441ca576bab9bb0b2cafc41ffdf998c5e57a.jpg', 'checksum': '27f6982095e15e7c6accb5153bc7c2e8'}]",Be quiet! Pure Power L8 300W,/productinfo/188792/be-quiet!-pure-power-l8-300w,Hardware.info,"€ 43,56",http://content.hwigroup.net/images/products/micro_thumbs/188792.jpg,"300 W, 88 %, 80 Plus Bronze, 23 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/200131.jpg', 'path': 'full/5ceadf2ead09c3fe62fd8255cc5de06fa5fc014d.jpg', 'checksum': 'b87d91b6ded472af701e3bf0e725609e'}]",Cooler Master V-Series Semi-Modular 650W,/productinfo/200131/cooler-master-v-series-semi-modular-650w,Hardware.info,"€ 96,80",http://content.hwigroup.net/images/products/micro_thumbs/200131.jpg,"650 W, 88 %, 80 Plus Gold, Modulair, 54 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/173885.jpg', 'path': 'full/2f7a9021ae27fed30bb86c62269b98b0ab185851.jpg', 'checksum': 'ed5f07034932aa80a05f6cc0bb59c74a'}]",Seasonic Platinum Series Fanless 400W,/productinfo/173885/seasonic-platinum-series-fanless-400w,Hardware.info,"€ 117,43",http://content.hwigroup.net/images/products/micro_thumbs/173885.jpg,"400 W, 92 %, 80 Plus Platinum, Modulair, 33 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/200910.jpg', 'path': 'full/f4c0b3eb7478c66c84ad14fa35f39f6933565b5f.jpg', 'checksum': 'ac0aeeeb98f6f4884fe83fbf5d44fd09'}]",Cooler Master GM-Series G650M,/productinfo/200910/cooler-master-gm-series-g650m,Hardware.info,"€ 67,77",http://content.hwigroup.net/images/products/micro_thumbs/200910.jpg,"650 W, 81 %, 80 Plus Bronze, Modulair, 52 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/198271.jpg', 'path': 'full/a8d0d18873aa683a2924c442f46201b372649aa3.jpg', 'checksum': 'a96bc091b524f9ccadb47650e02f2f09'}]",Corsair RM Series 650W,/productinfo/198271/corsair-rm-series-650w,Hardware.info,"€ 112,94",http://content.hwigroup.net/images/products/micro_thumbs/198271.jpg,"650 W, 92 %, 80 Plus Gold, Modulair, 54 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/166273.jpg', 'path': 'full/001c6dc4197a3e67e8d32cabf25b98fa6ded1c24.jpg', 'checksum': '6f41bb947d130c5b5d9a12fbcef031bb'}]",Corsair Professional Series AX860i,/productinfo/166273/corsair-professional-series-ax860i,Hardware.info,"€ 207,57",http://content.hwigroup.net/images/products/micro_thumbs/166273.jpg,"860 W, 92 %, 80 Plus Platinum, Modulair, 71.6 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/063223.jpg', 'path': 'full/191fb2ba824b5deddb2f4b7a90759eaa32010113.jpg', 'checksum': 'a8a72a46b6a00cd020ddc7428da9391e'}]",HKC USP-5550 550W,/productinfo/63223/hkc-usp-5550-550w,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/063223.jpg,"550 W, 75 %, 24 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/129874.jpg', 'path': 'full/6cdbc41ce33a496cb5894d9304449b02e53c9e5c.jpg', 'checksum': '2e66ec093689dad6d275f583671059b8'}]",Be quiet! Pure Power L8 630W CM,/productinfo/129874/be-quiet!-pure-power-l8-630w-cm,Hardware.info,"€ 78,06",http://content.hwigroup.net/images/products/micro_thumbs/129874.jpg,"630 W, 88 %, 80 Plus Bronze, Modulair, 47 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/063234.jpg', 'path': 'full/0f79728a04156e03af0942e0d991b1a6f352a396.jpg', 'checksum': '6595ff6d177177e52383fc718ff95247'}]",OCZ ModXStream Pro 600W,/productinfo/63234/ocz-modxstream-pro-600w,Hardware.info,"€ 71,10",http://content.hwigroup.net/images/products/micro_thumbs/063234.jpg,"600 W, 82 %, 80 Plus, Modulair, 42 A"
,,,Hardware.info,,,
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/203085.jpg', 'path': 'full/84800469b37cbd5da619a725e1d39b53bb563484.jpg', 'checksum': 'ff658377fad2ab9c9a682ebb8e838f90'}]",Seasonic Platinum Series 660W v2,/productinfo/203085/seasonic-platinum-series-660w-v2,Hardware.info,"€ 145,92",http://content.hwigroup.net/images/products/micro_thumbs/203085.jpg,"660 W, 89 %, 80 Plus Platinum, Modulair, 55 A"
