images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/150148.jpg', 'path': 'full/1789d96c00640a3250a28fa98137af8b9f0637b4.jpg', 'checksum': '1f57c25b6145f49a70c018390175f029'}]",ASUS SBW-06D2X-U,/productinfo/150148/asus-sbw-06d2x-u,Hardware.info,"€ 95,98",http://content.hwigroup.net/images/products/micro_thumbs/150148.jpg,"Extern, USB 2.0, 8 x, 6 x, 6 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/188277.jpg', 'path': 'full/cde219c03020a6bba2f636057bdf42de5e193684.jpg', 'checksum': 'd505e2b5451acafab3122c0df863de56'}]",ASUS SDRW-08U5S-U,/productinfo/188277/asus-sdrw-08u5s-u,Hardware.info,"€ 46,87",http://content.hwigroup.net/images/products/micro_thumbs/188277.jpg,"Extern, USB 2.0, 8 x"
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000014.png', 'path': 'full/2c86afb63d7b29278968505e3eb9f90e4f1ab755.jpg', 'checksum': 'b38cccc6c6ca2de452510715544fbad4'}]",Freecom Mobile DVD Rewriter (USB 3.0),/productinfo/168729/freecom-mobile-dvd-rewriter-usb-30,Hardware.info,"€ 50,51",http://content.hwigroup.net/images/brands/micro_thumbs/000014.png,"Extern, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/131574.jpg', 'path': 'full/0ca5d70d1d606573ce4352c25f17acb20471380c.jpg', 'checksum': '432a935ca2e99c99950c4ce8643b3c51'}]",LG BH10LS38,/productinfo/131574/lg-bh10ls38,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/131574.jpg,"Intern, Serial ATA, Lightscribe, 16 x, 8 x, 10 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/128324.jpg', 'path': 'full/1226ba7688465a9c668d77e605f4a76e8cd092a1.jpg', 'checksum': '42a7cea90e16271c18303e65e22ea980'}]",LG DH18NS40,/productinfo/128324/lg-dh18ns40,Hardware.info,"€ 13,08",http://content.hwigroup.net/images/products/micro_thumbs/128324.jpg,"Intern, Serial ATA"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/074919.jpg', 'path': 'full/59c90e372d16e4e536d0c5611bc20ef3d052b92f.jpg', 'checksum': '456320b1f5b9f268c6cbd61b2ca702fb'}]",LG GH22NS50,/productinfo/74919/lg-gh22ns50,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/074919.jpg,"Intern, Serial ATA, 22 x, 0 x, 0 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/240341.jpg', 'path': 'full/3f05b54762ec326bd8399306dfb0875c63b8cbcf.jpg', 'checksum': 'c89d1d1864f65846539b90661c76ff8a'}]",LG GH24NS,/productinfo/240341/lg-gh24ns,Hardware.info,"€ 27,50",http://content.hwigroup.net/images/products/micro_thumbs/240341.jpg,"Intern, Serial ATA, 24 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/178609.jpg', 'path': 'full/04cbd8bd2d348c993185a61ba935f9e1b676391b.jpg', 'checksum': '8442606e2cbbb126665098c597592ea0'}]",LG GP60NS50,/productinfo/178609/lg-gp60ns50,Hardware.info,"€ 35,28",http://content.hwigroup.net/images/products/micro_thumbs/178609.jpg,"Extern, USB 2.0, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/069709.jpg', 'path': 'full/85cddbd6204741cbcff3fbbc4b0653f9a438929b.jpg', 'checksum': 'b7f3818f8bcd81a12d30f083688719be'}]",Lite-On DH-16D3S,/productinfo/69709/lite-on-dh-16d3s,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/069709.jpg,Intern
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/018053.jpg', 'path': 'full/cafc623fc6653058607cb7ed0dc804227b773f7a.jpg', 'checksum': 'de013faf13acbd37e7b89c1b1697736b'}]",Lite-On LH-20A1L-14C,/productinfo/18053/lite-on-lh-20a1l-14c,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/018053.jpg,"Intern, Serial ATA, Lightscribe, 20 x, 0 x, 0 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/000744.jpg', 'path': 'full/ca54427cf2c423b1e8258a058caa49fb2de0e0bf.jpg', 'checksum': '60587202a97fba7bc604f3d2a062d7e7'}]",NEC ND-3520A,/productinfo/744/nec-nd-3520a,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/000744.jpg,"Intern, Atapi IDE, 16 x"
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000337.png', 'path': 'full/a3da9e307f72cec4a3acd53a95fc5a8db59128c0.jpg', 'checksum': '771fc020e35e04b371b67efcd72ed9fd'}]",Optiarc 5280S-CB Plus,/productinfo/215317/optiarc-5280s-cb-plus,Hardware.info,,http://content.hwigroup.net/images/brands/micro_thumbs/000337.png,"Intern, Serial ATA"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/087762.jpg', 'path': 'full/7847d6e670a7528b419a24d4da9325f2cd3f60a0.jpg', 'checksum': '67ef132c72817ec8e579ca8fb3791bd9'}]",Optiarc AD-7703S Black,/productinfo/87762/optiarc-ad-7703s-black,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/087762.jpg,"Intern, Serial ATA, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/148871.jpg', 'path': 'full/86223c860a16e79564ffc3b6064c0c795f26ea09.jpg', 'checksum': '49c46010d0ef0934858b914be6469873'}]",Optiarc BD-5850H,/productinfo/148871/optiarc-bd-5850h,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/148871.jpg,"Intern, Serial ATA, 8 x, 6 x, 6 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/253339.jpg', 'path': 'full/6b1d99d0f5ec26c82e456474a703d855a0a08e44.jpg', 'checksum': 'acc2a9a533b46904a6ec44d619b20db1'}]",Samsung SE-208GB White,/productinfo/253339/samsung-se-208gb-white,Hardware.info,"€ 30,07",http://content.hwigroup.net/images/products/micro_thumbs/253339.jpg,"Extern, USB 2.0, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/129199.jpg', 'path': 'full/e3c5e2ff2721434daf3411ac0a94b6365b3637a7.jpg', 'checksum': '6f967637c6cb5ba00268cf0a44441d0a'}]",Samsung SN-208BB/BEBE,/productinfo/129199/samsung-sn-208bbbebe,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/129199.jpg,"Intern, Serial ATA, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/003651.jpg', 'path': 'full/2e6762fee091f434415d9bbb9bc0de8915b3e896.jpg', 'checksum': '7c7ec9c8f9c5059228e0aefa093a75ea'}]",Toshiba External DVD Super Multi Drive,/productinfo/3651/toshiba-external-dvd-super-multi-drive,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/003651.jpg,"Extern, USB 2.0"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/117104.jpg', 'path': 'full/e2caf37a2a2df7fd77f09f685bdb3633521b5a87.jpg', 'checksum': 'cce0f070f64635b968da119117f59eca'}]",ASUS BW-12B1LT,/productinfo/117104/asus-bw-12b1lt,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/117104.jpg,"Intern, Serial ATA, 16 x, 8 x, 12 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/150146.jpg', 'path': 'full/3cb108273a74cd292797988207230d5556e2ad28.jpg', 'checksum': 'd3c5cd13e31e83479e8a92f97ee331f1'}]",ASUS BW-12B1ST,/productinfo/150146/asus-bw-12b1st,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/150146.jpg,"Intern, Serial ATA, 16 x, 8 x, 12 x"
,,,Hardware.info,,,
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000018.png', 'path': 'full/f36969f8bf79bb3952bbe4a096abc661583a6ce2.jpg', 'checksum': '34b142a7dd427b2195374103fb31b77e'}]",LG BluRay Drive For Notebooks,/productinfo/216139/lg-bluray-drive-for-notebooks,Hardware.info,,http://content.hwigroup.net/images/brands/micro_thumbs/000018.png,"Intern, Serial ATA, 8 x, 6 x"
