images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/207559.jpg', 'path': 'full/52fd042ba538d9c181031141f9676e93069ca508.jpg', 'checksum': '752fac5ce64f2d37aa3674e68f86cb5a'}]",Intel 730 Series 480GB,/productinfo/207559/intel-730-series-480gb,Hardware.info,"€ 342,12",http://content.hwigroup.net/images/products/micro_thumbs/207559.jpg,"SSD, 480 GB, 0 rpm, Serial ATA 600, Intel PC29AS21CA0, 550 MB/s, 470 MB/s, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/240864.jpg', 'path': 'full/56963c4f2f699c87d44f862b511f5f84cb8faa0d.jpg', 'checksum': '96646c28821a24f480b248b33c33b442'}]",Intel DC P3700 400GB (PCIe x4),/productinfo/240864/intel-dc-p3700-400gb-pcie-x4,Hardware.info,"€ 1.154,17",http://content.hwigroup.net/images/products/micro_thumbs/240864.jpg,"SSD, 400 GB, PCI-Express, 2700 MB/s, 1080 MB/s"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/000079.jpg', 'path': 'full/f47b90513cc497fd8ceb32446b262c323b6079ee.jpg', 'checksum': 'dc09e52723995d86558a7139cd1631fa'}]",Maxtor DiamondMax Plus 9 120GB SATA,/productinfo/79/maxtor-diamondmax-plus-9-120gb-sata,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/000079.jpg,"Harddisk, 120 GB, 7200 rpm, Serial ATA 150"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/261077.jpg', 'path': 'full/15e3119a66f85bdc7eeb1cc16484e4fce57a53f6.jpg', 'checksum': 'c592aa9ede64a81e5246b2cbb668af9c'}]",Mushkin Chronos G2 60GB,/productinfo/261077/mushkin-chronos-g2-60gb,Hardware.info,"€ 51,67",http://content.hwigroup.net/images/products/micro_thumbs/261077.jpg,"SSD, 60 GB, 550 MB/s, 515 MB/s"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/167127.jpg', 'path': 'full/871b81e3e0fa2b6a348a3f50a6f52781b6aa7033.jpg', 'checksum': 'f77b71126a3a984743f88530520a457e'}]",OCZ Vector 128GB,/productinfo/167127/ocz-vector-128gb,Hardware.info,"€ 140,67",http://content.hwigroup.net/images/products/micro_thumbs/167127.jpg,"SSD, 128 GB, 0 rpm, Serial ATA 600, Indilinx Barefoot 3, 550 MB/s, 400 MB/s, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/131699.jpg', 'path': 'full/7ce200c843926a7dd25903dddd621dd6b8e0f44c.jpg', 'checksum': '0df8114e8b49bd4a10be78d2b30b6a2f'}]",OCZ Z-Drive R4 RM88 3.2TB,/productinfo/131699/ocz-z-drive-r4-rm88-32tb,Hardware.info,"€ 18.789,76",http://content.hwigroup.net/images/products/micro_thumbs/131699.jpg,"Harddisk, 3200 GB, 0 rpm, PCI-Express, 2800 MB/s, 2800 MB/s"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/220227.jpg', 'path': 'full/480a9bb8978e5dba2b1662ca1ac807e0415b6aa8.jpg', 'checksum': 'cb277e34a31f01d398b3f8f31eaa995f'}]",PNY Optima 240GB,/productinfo/220227/pny-optima-240gb,Hardware.info,"€ 106,27",http://content.hwigroup.net/images/products/micro_thumbs/220227.jpg,"SSD, 240 GB, 0 rpm, Serial ATA 600, 510 MB/s, 320 MB/s, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/204388.jpg', 'path': 'full/ff331f1fe77b93390e7e3189ba396286b9a04cb3.jpg', 'checksum': '1e64fa18e6678d88573b12d5621d7885'}]",Samsung 840 Evo 500GB (mSATA),/productinfo/204388/samsung-840-evo-500gb-msata,Hardware.info,"€ 255,59",http://content.hwigroup.net/images/products/micro_thumbs/204388.jpg,"SSD, 500 GB, 0 rpm, Serial ATA 600, Samsung MEX (S4LN045X01), 540 MB/s, 520 MB/s, mSATA"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/163260.jpg', 'path': 'full/37233a2b9e0c0bd95cb17bbc8427913ddb35fe41.jpg', 'checksum': '82a12353152699b82c7656eb9cfd101e'}]",Samsung 840 Series 120GB (basic),/productinfo/163260/samsung-840-series-120gb-basic,Hardware.info,"€ 93,77",http://content.hwigroup.net/images/products/micro_thumbs/163260.jpg,"SSD, 120 GB, 0 rpm, Serial ATA 600, Samsung MDX (S4LN021X01), 530 MB/s, 130 MB/s, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/059200.jpg', 'path': 'full/5a68203933ce85471406ffa3d2f095817fe3445a.jpg', 'checksum': '0c0f6cf5585d992f9030cd74a0e51f86'}]",Samsung Spinpoint F2 EcoGreen 1.5TB,/productinfo/59200/samsung-spinpoint-f2-ecogreen-15tb,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/059200.jpg,"Harddisk, 1500 GB, 5400 rpm, Serial ATA 300, 3.5 inch"
